cik,company,fyear,period,filing_date,accession,form,listed,in_sample,coregistrant_copy,n_item1a_sentences,risk_section_length,risk_section_length_ln,n_titles,secrets,readability,cyber_risk,cyber_risk_jaccard,n_train,crd_sentences,crd_sentences_ratio,negative_words,precise_words,litigious_words,negative_words_raw,precise_words_strong_modal,litigious_words_raw,mentions_insurance,cyber_insurance,cyber_insurance_partial,n_words,n_words_adj,sic,ff12
1142417,NEXSTAR BROADCASTING GROUP INC,2014,20141231,2015-03-02,0001564590-15-001137,10-K,True,True,False,371.0,366.0,5.905361848054571,32.0,0.0,39575265.0,0.3936518432814531,0.14886069897912785,40,5,0.013477088948787063,0.2191780821917808,-0.0136986301369863,0.0136986301369863,0.14678899082568808,0.0,0.009174311926605505,0,0,0,109,73,4833,Telcm
1038277,INTERNATIONAL ISOTOPES INC,2014,20141231,2015-03-31,0001515971-15-000085,10-K,False,True,False,210.0,210.0,5.351858133476067,46.0,0.0,9827129.0,0.0,0.0,40,0,0.0,,,,,,,0,0,0,0,0,3823,BusEq
1128353,ENERTECK CORP,2014,20141231,2015-04-15,0001477932-15-002473,10-K,False,True,False,160.0,160.0,5.081404364984463,3.0,0.0,3172375.0,0.0,0.0,41,0,0.0,,,,,,,0,0,0,0,0,2890,Chems
894405,ARCBEST CORP /DE/,2014,20141231,2015-03-02,0001104659-15-015842,10-K,True,True,False,444.0,432.0,6.07073772800249,34.0,0.0,23197660.0,0.5240411461968558,0.20426653336624243,40,12,0.02702702702702703,0.15827338129496402,-0.02158273381294964,0.007194244604316547,0.0907258064516129,0.0,0.004032258064516129,0,0,0,496,278,4213,Other
1378950,"U.S. Auto Parts Network, Inc.",2014,20150103,2015-03-20,0001378950-15-000019,10-K,True,True,False,513.0,504.0,6.22455842927536,49.0,1.0,15555535.0,0.4198341525004775,0.1586773711756953,40,9,0.017543859649122806,0.16774193548387098,-0.0,0.0,0.09219858156028368,0.0,0.0,0,0,0,282,155,5531,Shops
1180079,SILVER SPRING NETWORKS INC,2014,20141231,2015-03-02,0001180079-15-000002,10-K,True,True,False,695.0,676.0,6.517671272912275,63.0,1.0,33243741.0,0.40985979376712034,0.19462389790079843,40,19,0.027338129496402876,0.13054187192118227,-0.014778325123152709,0.04187192118226601,0.07191316146540028,0.0,0.023066485753052916,0,0,0,737,406,3576,BusEq
1532063,Express Scripts Holding Co.,2014,20141231,2015-02-23,0001532063-15-000004,10-K,True,True,False,274.0,264.0,5.579729825986222,37.0,1.0,31188500.0,0.4327267757094872,0.1712938045872845,35,10,0.0364963503649635,0.17532467532467533,-0.025974025974025976,0.03896103896103896,0.1141732283464567,0.0,0.023622047244094488,0,0,0,254,154,5912,Shops
726854,CITY HOLDING CO,2014,20141231,2015-02-27,0000726854-15-000007,10-K,True,True,False,184.0,174.0,5.1647859739235145,22.0,0.0,31435769.0,0.46248205395484954,0.18466875301113272,38,10,0.05434782608695652,0.2046783625730994,-0.023391812865497075,0.04678362573099415,0.12140575079872204,0.0,0.025559105431309903,0,0,0,313,171,6021,Money
1162315,AMBASSADORS GROUP INC,2014,20141231,2015-03-25,0001567619-15-000329,10-K,True,True,False,175.0,165.0,5.111987788356544,30.0,0.0,11163514.0,0.47280875603310185,0.1673852736992714,40,10,0.05714285714285714,0.18840579710144928,-0.014492753623188406,0.050724637681159424,0.10810810810810811,0.0,0.02702702702702703,0,0,0,259,138,8200,Other
1092367,SYCAMORE NETWORKS INC,2015,20150731,2015-10-27,0001193125-15-354679,10-K,True,True,False,88.0,88.0,4.48863636973214,10.0,0.0,2061567.0,0.0,0.0,24,0,0.0,,,,,,,0,0,0,0,0,3661,BusEq
1136869,ZIMMER HOLDINGS INC,2014,20141231,2015-02-23,0001193125-15-058361,10-K,True,True,False,373.0,369.0,5.91350300563827,37.0,1.0,17890903.0,0.42217331944248854,0.1402309006870012,35,4,0.010723860589812333,0.18867924528301888,-0.0,0.018867924528301886,0.10752688172043011,0.0,0.010752688172043012,0,0,0,186,106,3842,Hlth
1273441,GRAN TIERRA ENERGY INC.,2014,20141231,2015-03-02,0001273441-15-000011,10-K,True,True,False,528.0,514.0,6.244166900663736,45.0,0.0,15414127.0,0.45844110899821644,0.17385643314989535,40,14,0.026515151515151516,0.12863070539419086,-0.02074688796680498,0.02074688796680498,0.06846473029045644,0.0,0.01037344398340249,0,0,0,482,241,1311,Enrgy
1571371,"Summit Materials, LLC",2014,20141227,2015-02-23,0001193125-15-058310,10-K,False,True,False,292.0,287.0,5.662960480135946,34.0,0.0,16492220.0,0.4776263528945154,0.14381009438742934,35,5,0.017123287671232876,0.12658227848101267,-0.0759493670886076,0.012658227848101266,0.06666666666666667,0.0,0.006666666666666667,0,0,0,150,79,1400,Other
1398797,Point.360,2015,20150630,2015-09-17,0001144204-15-055410,10-K,False,True,False,154.0,154.0,5.043425116919247,6.0,0.0,5885638.0,0.0,0.0,24,0,0.0,,,,,,,0,0,0,0,0,7819,Other
1412067,Oncothyreon Inc.,2014,20141231,2015-03-10,0001193125-15-085561,10-K,True,True,False,468.0,468.0,6.150602768446279,47.0,1.0,12849318.0,0.0,0.0,39,0,0.0,,,,,,,0,0,0,0,0,8731,Other
1366340,"FINJAN HOLDINGS, INC.",2014,20141231,2015-03-11,0001193805-15-000357,10-K,True,True,False,312.0,303.0,5.717027701406222,45.0,0.0,6566076.0,0.14410754594468272,0.07958629749706403,39,9,0.028846153846153848,0.06711409395973154,-0.020134228187919462,0.06711409395973154,0.03731343283582089,0.020134228187919462,0.03731343283582089,0,0,0,268,149,6794,Money
1406587,Forestar Group Inc.,2015,20151231,2016-03-04,0001406587-16-000077,10-K,True,True,False,308.0,308.0,5.733341276897746,44.0,0.0,21849474.0,0.0,0.0,26,0,0.0,,,,,,,0,0,0,0,0,6500,Money
1658982,Chase Card Funding LLC,2015,20151231,2016-03-30,0001193125-16-523759,10-K,False,True,False,1.0,1.0,0.6931471805599453,0.0,0.0,288550.0,0.0,0.0,28,0,0.0,,,,,,,0,0,0,0,0,6189,Money
1528061,Community Choice Financial Inc.,2015,20151231,2016-03-30,0001104659-16-108753,10-K,False,True,False,695.0,657.0,6.489204931325317,68.0,0.0,21198626.0,0.6343761500862192,0.2406537156847306,28,38,0.05467625899280575,0.1779935275080906,-0.024271844660194174,0.045307443365695796,0.09758203799654577,0.0,0.024179620034542316,0,0,0,1158,618,6099,Money
946486,DISCOVERY LABORATORIES INC /DE/,2015,20151231,2016-03-29,0001140361-16-059208,10-K,True,True,False,822.0,808.0,6.695798917058491,97.0,1.0,7252986.0,0.5458006467440902,0.22703174282075614,28,14,0.0170316301703163,0.18442622950819673,-0.012295081967213115,0.03278688524590164,0.10368663594470046,0.0,0.018433179723502304,1,1,0,434,244,2836,Hlth
1045540,KWIK FIL INC,2016,20160831,2016-11-29,0001193125-16-779734,10-K,False,True,False,174.0,174.0,5.1647859739235145,17.0,0.0,7475066.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,2911,Enrgy
879585,ATLANTIC TELE NETWORK INC /DE,2015,20151231,2016-02-29,0001558370-16-003680,10-K,True,True,False,298.0,291.0,5.676753802268282,32.0,0.0,21505187.0,0.5168144678289933,0.1464390406050244,26,7,0.02348993288590604,0.21818181818181817,-0.01818181818181818,0.05454545454545454,0.11594202898550725,0.0,0.028985507246376812,0,0,0,207,110,4813,Telcm
1179929,MOLINA HEALTHCARE INC,2015,20151231,2016-02-26,0001179929-16-000231,10-K,True,True,False,698.0,665.0,6.501289670540389,90.0,0.0,21015172.0,0.6097386868915906,0.239415312122522,26,33,0.04727793696275072,0.19,-0.01,0.05,0.1111111111111111,0.0,0.02824858757062147,0,0,0,1062,600,6324,Money
1434868,"Esperion Therapeutics, Inc.",2015,20151231,2016-02-25,0001047469-16-010437,10-K,True,True,False,750.0,745.0,6.61472560020376,75.0,1.0,7765209.0,0.4200603032505353,0.14298204578201185,25,5,0.006666666666666667,0.21153846153846154,-0.0,0.038461538461538464,0.11055276381909548,0.0,0.020100502512562814,0,0,0,199,104,2834,Hlth
1168696,REGAL ENTERTAINMENT GROUP,2015,20151231,2016-02-29,0001168696-16-000021,10-K,True,True,False,177.0,171.0,5.147494476813453,22.0,1.0,14331249.0,0.5452067101328324,0.15210185888529895,26,6,0.03389830508474576,0.22448979591836735,-0.01020408163265306,0.05102040816326531,0.13529411764705881,0.0,0.029411764705882353,0,0,0,170,98,7830,Other
1574676,"Galenfeha, Inc.",2015,20151231,2016-03-30,0001062993-16-008593,10-K,True,True,False,115.0,115.0,4.7535901911063645,18.0,0.0,3219382.0,0.0,0.0,28,0,0.0,,,,,,,0,0,0,0,0,8711,Other
898173,O REILLY AUTOMOTIVE INC,2015,20151231,2016-02-26,0000898173-16-000276,10-K,True,True,False,135.0,130.0,4.875197323201151,17.0,0.0,9921957.0,0.43328969835037434,0.15354776578299423,26,5,0.037037037037037035,0.24444444444444444,-0.011111111111111112,0.05555555555555555,0.147239263803681,0.0,0.03067484662576687,0,0,0,163,90,5531,Shops
1016504,INTEGRATED BIOPHARMA INC,2016,20160630,2016-09-02,0001437749-16-038298,10-K,False,True,False,101.0,101.0,4.624972813284271,17.0,0.0,5134143.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,2834,Hlth
22767,TEXAS NEW MEXICO POWER CO,2015,20151231,2016-02-29,0001108426-16-000165,10-K,True,True,False,357.0,343.0,5.840641657373398,33.0,0.0,33457489.0,0.4671234760331563,0.18987279114667555,26,14,0.0392156862745098,0.1013215859030837,-0.013215859030837005,0.02643171806167401,0.06266318537859007,0.0,0.015665796344647518,0,0,0,383,227,4911,Utils
1458581,"ZENOSENSE, INC.",2015,20151231,2016-05-23,0001594062-16-000490,10-K,False,True,False,200.0,200.0,5.303304908059076,26.0,1.0,2057034.0,0.0,0.0,28,0,0.0,,,,,,,0,0,0,0,0,1040,Other
1206264,"TEMPUR SEALY INTERNATIONAL, INC.",2015,20151231,2016-02-12,0001206264-16-000106,10-K,True,True,False,383.0,375.0,5.929589143389895,36.0,1.0,22376610.0,0.48187471253623265,0.16639011551786415,26,8,0.020887728459530026,0.18461538461538463,-0.015384615384615385,0.03076923076923077,0.0933852140077821,0.0,0.01556420233463035,0,0,0,257,130,2510,Durbl
1596967,Moelis & Co,2015,20151231,2016-03-14,0001047469-16-011116,10-K,True,True,False,370.0,356.0,5.877735781779639,46.0,0.0,8558390.0,0.5281394852327094,0.1962049790907722,27,14,0.03783783783783784,0.14893617021276595,-0.02127659574468085,0.03404255319148936,0.07954545454545454,0.0,0.01818181818181818,0,0,0,440,235,6282,Money
1512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",2015,20151231,2016-03-14,0001213900-16-011585,10-K,True,True,False,299.0,295.0,5.69035945432406,51.0,0.0,9364602.0,0.4777719228588637,0.12677687705972993,27,4,0.013377926421404682,0.18571428571428572,-0.014285714285714285,0.07142857142857142,0.10743801652892562,0.0,0.04132231404958678,1,1,0,121,70,4700,Other
1236275,"SilverSun Technologies, Inc.",2015,20151231,2016-03-30,0001185185-16-004077,10-K,False,True,False,185.0,180.0,5.198497031265826,35.0,1.0,7185036.0,0.3837914383654465,0.14379324546261024,28,5,0.02702702702702703,0.18085106382978725,-0.0,0.02127659574468085,0.09826589595375723,0.010638297872340425,0.011560693641618497,0,0,0,173,94,5030,Shops
794323,LEVEL 3 COMMUNICATIONS INC,2015,20151231,2016-02-26,0000794323-16-000025,10-K,True,True,False,598.0,584.0,6.371611847231857,60.0,0.0,20481544.0,0.6129599745577251,0.23412042802256422,26,14,0.023411371237458192,0.16666666666666666,-0.016025641025641024,0.057692307692307696,0.10128913443830571,0.0,0.03314917127071823,1,1,1,543,312,4813,Telcm
1618694,Carey Credit Income Fund 2016 T,2015,20151231,2016-03-16,0001618694-16-000029,10-K,False,True,False,766.0,765.0,6.641182169740591,96.0,0.0,1852776.0,0.0,0.0,29,1,0.0013054830287206266,,,,,,,0,0,0,0,0,,
1454389,STONEGATE MORTGAGE CORP,2015,20151231,2016-03-15,0001454389-16-000081,10-K,True,True,False,601.0,592.0,6.385194398997726,58.0,1.0,19256114.0,0.5628411241370436,0.21654441541581107,27,9,0.014975041597337771,0.17272727272727273,-0.01818181818181818,0.02727272727272727,0.09420289855072464,0.0,0.014492753623188406,0,0,0,414,220,6162,Money
1412486,"Cocrystal Pharma, Inc.",2015,20151231,2016-03-15,0001415889-16-005091,10-K,False,True,False,660.0,658.0,6.490723534502507,62.0,1.0,4836563.0,0.2269794405450538,0.04457288896193079,27,2,0.0030303030303030303,0.2,-0.06666666666666667,0.0,0.08823529411764706,0.0,0.0,0,0,0,34,15,2834,Hlth
1064117,MEDIACOM CAPITAL CORP,2015,20151231,2016-03-09,0001564590-16-014283,10-K,False,True,False,273.0,260.0,5.564520407322694,33.0,0.0,7150847.0,0.5475380438858954,0.2216349777634046,28,13,0.047619047619047616,0.15254237288135594,-0.029661016949152543,0.012711864406779662,0.07964601769911504,0.0,0.00663716814159292,0,0,0,452,236,4841,Telcm
1620702,"TERRAFORM GLOBAL, INC.",2015,20151231,2016-12-21,0001620702-16-000197,10-K,True,True,False,1237.0,1233.0,7.1180162044653335,128.0,0.0,18247846.0,0.36404045750488667,0.1288444145945146,31,4,0.0032336297493936943,0.17045454545454544,-0.022727272727272728,0.011363636363636364,0.10273972602739725,0.0,0.00684931506849315,0,0,0,146,88,4911,Utils
1440024,"Roadrunner Transportation Systems, Inc.",2015,20151231,2016-03-01,0001440024-16-000049,10-K,True,True,False,303.0,298.0,5.700443573390687,33.0,0.0,7451645.0,0.4367692655711362,0.15409610549909347,26,5,0.0165016501650165,0.11764705882352941,-0.029411764705882353,0.0,0.07142857142857142,0.0,0.0,0,0,0,168,102,4731,Other
906163,NVR INC,2015,20151231,2016-02-17,0001564590-16-012809,10-K,True,True,False,151.0,151.0,5.0238805208462765,20.0,0.0,14270644.0,0.0,0.0,26,0,0.0,,,,,,,0,0,0,0,0,1531,Other
1239819,LUNA INNOVATIONS INC,2015,20151231,2016-03-29,0001239819-16-000112,10-K,True,True,False,644.0,635.0,6.455198563340122,89.0,1.0,9153486.0,0.5090902847127333,0.16722767919167228,28,9,0.013975155279503106,0.12804878048780488,-0.024390243902439025,0.036585365853658534,0.0621301775147929,0.0,0.01775147928994083,0,0,0,338,164,8731,Other
1455206,"RVUE HOLDINGS, INC.",2015,20151231,2016-03-03,0001078782-16-002391,10-K,False,True,False,351.0,341.0,5.834810737062605,46.0,1.0,742245.0,0.42440493594547923,0.18010787847393156,25,10,0.02849002849002849,0.21243523316062177,-0.015544041450777202,0.0,0.12202380952380952,0.0,0.0,1,1,1,336,193,7310,Other
1648945,CarMax Auto Owner Trust 2015-3,2015,20160229,2016-05-20,0001648945-16-000027,10-K,False,True,False,1.0,1.0,0.6931471805599453,0.0,0.0,219693.0,0.0,0.0,28,0,0.0,,,,,,,0,0,0,0,0,6189,Money
1609880,MITU Resources Inc.,2015,20160331,2016-06-29,0001062993-16-010356,10-K,True,True,False,138.0,138.0,4.9344739331306915,4.0,0.0,1445211.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,1040,Other
766792,CVD EQUIPMENT CORP,2016,20161231,2017-03-30,0001437749-17-005623,10-K,True,True,False,296.0,288.0,5.666426688112432,36.0,1.0,7031141.0,0.5059094294225325,0.19769943498294465,22,8,0.02702702702702703,0.18548387096774194,-0.008064516129032258,0.03225806451612903,0.09787234042553192,0.0,0.01702127659574468,0,0,0,235,124,3559,Manuf
1128928,FLOWERS FOODS INC,2016,20161231,2017-02-23,0001564590-17-002099,10-K,True,True,False,337.0,331.0,5.805134968916488,27.0,1.0,32892212.0,0.4973175377831563,0.16899945075361636,31,6,0.017804154302670624,0.18421052631578946,-0.017543859649122806,0.03508771929824561,0.10714285714285714,0.0,0.02040816326530612,0,0,0,196,114,2000,NoDur
1676047,Nutriband Inc.,2016,20170131,2017-05-08,0001213900-17-004683,10-K,False,True,False,45.0,38.0,3.6635616461296463,1.0,0.0,2128735.0,0.3790013064468211,0.14667843956631568,26,7,0.15555555555555556,0.14285714285714285,-0.03361344537815126,0.01680672268907563,0.08173076923076923,0.0,0.009615384615384616,0,0,0,208,119,3842,Hlth
1096325,INTERSIL CORP/DE,2016,20161230,2017-02-17,0001096325-17-000006,10-K,True,True,False,417.0,412.0,6.023447592961033,58.0,1.0,11919386.0,0.5262120008931889,0.17196305308361867,30,5,0.011990407673860911,0.19101123595505617,-0.0,0.0449438202247191,0.09770114942528736,0.0,0.022988505747126436,0,0,0,174,89,3674,BusEq
6879,APPALACHIAN POWER CO,2016,20161231,2017-02-28,0000004904-17-000019,10-K,True,True,False,373.0,355.0,5.87493073085203,67.0,0.0,256646001.0,0.502111719464432,0.18947701231692132,30,18,0.04825737265415549,0.11974110032362459,-0.012944983818770227,0.04854368932038835,0.07773109243697479,0.0,0.031512605042016806,0,0,0,476,309,4911,Utils
352541,ALLIANT ENERGY CORP,2016,20161231,2017-02-24,0000352541-17-000017,10-K,True,True,False,228.0,212.0,5.3612921657094255,1.0,0.0,61919230.0,0.4356318861004057,0.19999502624836193,31,16,0.07017543859649122,0.1003584229390681,-0.007168458781362007,0.021505376344086023,0.055666003976143144,0.0035842293906810036,0.011928429423459244,1,1,0,503,279,4931,Utils
93556,"STANLEY BLACK & DECKER, INC.",2016,20161231,2017-02-15,0000093556-17-000006,10-K,True,True,False,286.0,272.0,5.60947179518496,33.0,0.0,21331346.0,0.41876106599776636,0.18760707534565155,30,14,0.04895104895104895,0.12448132780082988,-0.02074688796680498,0.008298755186721992,0.07281553398058252,0.0,0.0048543689320388345,1,1,0,412,241,3420,Manuf
815097,CARNIVAL CORP,2016,20161130,2017-01-30,0000815097-17-000001,10-K,True,True,False,351.0,332.0,5.808142489980444,58.0,0.0,18401488.0,0.4922201405130592,0.19603180758908306,29,19,0.05413105413105413,0.11497326203208556,-0.0213903743315508,0.0481283422459893,0.06528189910979229,0.0,0.026706231454005934,0,0,0,674,374,4400,Other
1390312,"Bancorp of New Jersey, Inc.",2016,20161231,2017-03-30,0001558370-17-002324,10-K,True,True,False,229.0,225.0,5.420534999272286,22.0,0.0,20476226.0,0.306618509152906,0.10154002344919122,22,4,0.017467248908296942,0.1206896551724138,-0.017241379310344827,0.05172413793103448,0.06666666666666667,0.0,0.02857142857142857,0,0,0,105,58,6022,Money
1518487,China Xuefeng Environmental Engineering Inc.,2016,20170531,2017-08-29,0001096906-17-000581,10-K,False,True,False,272.0,272.0,5.60947179518496,43.0,0.0,4396785.0,0.0,0.0,30,0,0.0,,,,,,,0,0,0,0,0,4955,Other
1168165,EXELON GENERATION CO LLC,2016,20161231,2017-02-13,0001193125-17-039639,10-K,False,True,False,19177.0,19177.0,9.861519067713626,4132.0,1.0,119787749.0,0.0,0.0,30,0,0.0,,,,,,,0,0,0,0,0,4911,Utils
1331463,Federal Home Loan Bank of Boston,2016,20161231,2017-03-24,0001331463-17-000050,10-K,False,True,False,177.0,174.0,5.1647859739235145,26.0,0.0,27476052.0,0.40459365113100393,0.11884423558788226,23,3,0.01694915254237288,0.18181818181818182,-0.01818181818181818,0.03636363636363636,0.10309278350515463,0.0,0.020618556701030927,0,0,0,97,55,6111,Money
1047340,FRESH DEL MONTE PRODUCE INC,2016,20161230,2017-02-21,0001047340-17-000020,10-K,True,True,False,224.0,224.0,5.41610040220442,23.0,0.0,19693680.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,0100,NoDur
1584831,OXBRIDGE RE HOLDINGS Ltd,2016,20161231,2017-03-13,0001654954-17-001925,10-K,True,True,False,403.0,403.0,6.0014148779611505,51.0,0.0,6143495.0,0.0,0.0,27,0,0.0,,,,,,,0,0,0,0,0,6331,Money
1465740,TWO HARBORS INVESTMENT CORP.,2016,20161231,2017-02-28,0001465740-17-000035,10-K,True,True,False,907.0,892.0,6.794586580876499,101.0,0.0,27120018.0,0.47997370506498915,0.20209634644812208,30,15,0.016538037486218304,0.14285714285714285,-0.015444015444015444,0.0694980694980695,0.08067940552016985,0.0,0.03821656050955414,0,0,0,471,259,6798,Money
1002135,WESTELL TECHNOLOGIES INC,2016,20170331,2017-05-26,0001002135-17-000037,10-K,True,True,False,226.0,226.0,5.424950017481403,42.0,1.0,8373680.0,0.0,0.0,27,0,0.0,,,,,,,0,0,0,0,0,3661,BusEq
1004411,GILLA INC.,2016,20161231,2017-03-31,0001654954-17-002948,10-K,False,True,False,281.0,279.0,5.634789603169249,44.0,1.0,8617672.0,0.1676790687629896,0.04996760296127654,22,2,0.0071174377224199285,0.13793103448275862,-0.0,0.0,0.07407407407407407,0.0,0.0,0,0,0,54,29,2100,NoDur
1477294,Sensata Technologies Holding N.V.,2016,20161231,2017-02-02,0001477294-17-000010,10-K,True,True,False,299.0,291.0,5.676753802268282,32.0,0.0,22655813.0,0.4914480080815918,0.19747978401529712,30,8,0.026755852842809364,0.18012422360248448,-0.0,0.049689440993788817,0.10283687943262411,0.0,0.028368794326241134,0,0,0,282,161,3823,BusEq
899460,MANNKIND CORP,2016,20161231,2017-03-16,0001193125-17-085519,10-K,True,True,False,767.0,761.0,6.635946555686647,60.0,1.0,9346568.0,0.49418388415595793,0.15196879452811762,26,6,0.007822685788787484,0.15517241379310345,-0.02586206896551724,0.034482758620689655,0.08294930875576037,0.0,0.018433179723502304,0,0,0,217,116,2834,Hlth
105634,EMCOR GROUP INC,2016,20161231,2017-02-23,0000105634-17-000043,10-K,True,True,False,258.0,250.0,5.5254529391317835,42.0,0.0,14968930.0,0.5130793553319745,0.19316597116620837,31,8,0.031007751937984496,0.18404907975460122,-0.006134969325153374,0.018404907975460124,0.10877192982456141,0.0,0.010526315789473684,0,0,0,285,163,1731,Other
1672255,"Asia Training Institute US, Inc.",2016,20161231,2017-03-31,0001690824-17-000040,10-K,False,True,False,169.0,169.0,5.135798437050262,31.0,0.0,1220880.0,0.0,0.0,22,0,0.0,,,,,,,0,0,0,0,0,8742,Other
717720,VALUE LINE INC,2016,20170430,2017-07-26,0001437749-17-013113,10-K,True,True,False,98.0,92.0,4.532599493153256,16.0,1.0,7024656.0,0.35525042180416444,0.12397304126246317,30,6,0.061224489795918366,0.0759493670886076,-0.08860759493670886,0.02531645569620253,0.040268456375838924,0.0,0.013422818791946308,1,1,1,149,79,6282,Money
1328792,TECHPRECISION CORP,2016,20170331,2017-06-29,0001144204-17-034937,10-K,False,True,False,248.0,248.0,5.517452896464707,37.0,0.0,6281161.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,3440,Manuf
1333822,SemiLEDs Corp,2017,20170831,2017-11-29,0001564590-17-024319,10-K,True,True,False,758.0,758.0,6.63200177739563,82.0,1.0,14383648.0,0.0,0.0,34,0,0.0,,,,,,,0,0,0,0,0,3674,BusEq
1311538,Castle Brands Inc,2016,20170331,2017-06-14,0001493152-17-006635,10-K,True,True,False,240.0,232.0,5.4510384535657,37.0,1.0,7839176.0,0.5136961239516068,0.18856177230407564,27,8,0.03333333333333333,0.10434782608695652,-0.008695652173913044,0.017391304347826087,0.059113300492610835,0.0,0.009852216748768473,0,0,0,406,230,2080,NoDur
1477336,Ally Auto Assets LLC,2016,20161231,2017-03-24,0001673813-17-000008,10-K,False,True,False,1.0,1.0,0.6931471805599453,1.0,0.0,274904.0,0.0,0.0,23,0,0.0,,,,,,,0,0,0,0,0,6189,Money
10456,BAXTER INTERNATIONAL INC,2016,20161231,2017-02-23,0001564590-17-002240,10-K,True,True,False,244.0,231.0,5.44673737166631,20.0,1.0,33198577.0,0.5082533243854872,0.21039306822809953,31,13,0.05327868852459016,0.17573221757322174,-0.016736401673640166,0.03765690376569038,0.0988235294117647,0.0,0.023529411764705882,0,0,0,425,239,3841,Hlth
822997,"YBCC, Inc.",2016,20161231,2017-04-26,0001683168-17-001012,10-K,False,True,False,390.0,390.0,5.968707559985366,51.0,0.0,2875899.0,0.0,0.0,26,0,0.0,,,,,,,0,0,0,0,0,5080,Shops
865752,Monster Beverage Corp,2016,20161231,2017-03-01,0001104659-17-013048,10-K,True,True,False,4841.0,4840.0,8.484876589939695,301.0,0.0,13285826.0,0.35973993728351694,0.05962462476722387,28,1,0.0002065688907250568,0.3125,-0.0,0.0625,0.1724137931034483,0.0,0.034482758620689655,0,0,0,29,16,2086,NoDur
1553404,Pacific Green Technologies Inc.,2016,20170331,2017-08-14,0001213900-17-008720,10-K,False,True,False,122.0,122.0,4.812184355372417,23.0,0.0,5401082.0,0.0,0.0,29,0,0.0,,,,,,,0,0,0,0,0,4955,Other
948426,COATES INTERNATIONAL LTD \DE\,2016,20161231,2017-04-14,0001213900-17-003784,10-K,False,True,False,225.0,225.0,5.420534999272286,37.0,1.0,6321821.0,0.0,0.0,24,0,0.0,,,,,,,0,0,0,0,0,3510,Manuf
1603480,TCW Direct Lending LLC,2016,20161231,2017-03-28,0001193125-17-099148,10-K,False,True,False,257.0,257.0,5.552959584921617,38.0,0.0,1254342.0,0.0,0.0,22,0,0.0,,,,,,,0,0,0,0,0,,
1350102,"Ascent Solar Technologies, Inc.",2016,20161231,2017-04-17,0001350102-17-000041,10-K,False,True,False,330.0,330.0,5.802118375377063,42.0,1.0,9905333.0,0.0,0.0,24,0,0.0,,,,,,,0,0,0,0,0,3674,BusEq
75362,PACCAR INC,2017,20171231,2018-02-21,0001564590-18-002675,10-K,True,True,False,63.0,62.0,4.143134726391533,61.0,0.0,33036888.0,0.3383479619700689,0.10314331170487166,31,1,0.015873015873015872,0.14285714285714285,-0.0,0.0,0.09090909090909091,0.0,0.0,0,0,0,55,35,3711,Durbl
912603,SCHNITZER STEEL INDUSTRIES INC,2018,20180831,2018-10-24,0000912603-18-000078,10-K,True,True,False,330.0,324.0,5.783825182329737,34.0,0.0,13626639.0,0.5200420055352274,0.1990350906130581,23,6,0.01818181818181818,0.1267605633802817,-0.028169014084507043,0.04225352112676056,0.07086614173228346,0.0,0.023622047244094488,0,0,0,254,142,5090,Shops
1714899,Denali Therapeutics Inc.,2017,20171231,2018-03-19,0001193125-18-086723,10-K,True,True,False,1256.0,1250.0,7.1316985104669115,95.0,1.0,5286529.0,0.42438369647265084,0.16032205307750977,30,6,0.004777070063694267,0.15833333333333333,-0.0,0.03333333333333333,0.08085106382978724,0.0,0.01702127659574468,0,0,0,235,120,2836,Hlth
100122,TUCSON ELECTRIC POWER CO,2017,20171231,2018-02-15,0000100122-18-000005,10-K,False,True,False,125.0,116.0,4.762173934797756,26.0,0.0,15196125.0,0.4677244649566035,0.16885446357660647,31,9,0.072,0.13725490196078433,-0.013071895424836602,0.032679738562091505,0.08045977011494253,0.0,0.019157088122605363,0,0,0,261,153,4911,Utils
1324272,"Ruths Hospitality Group, Inc.",2017,20171231,2018-03-16,0001564590-18-005966,10-K,True,True,False,241.0,232.0,5.4510384535657,30.0,0.0,15282918.0,0.5424519255225135,0.2025292998031272,30,9,0.03734439834024896,0.16363636363636364,-0.00909090909090909,0.07727272727272727,0.09137055837563451,0.0,0.04314720812182741,1,1,0,394,220,5812,Shops
1697805,Bison Capital Acquisition Corp.,2017,20171231,2018-02-21,0001213900-18-002137,10-K,True,True,False,738.0,738.0,6.6052979209482015,109.0,0.0,2587808.0,0.0,0.0,31,0,0.0,,,,,,,0,0,0,0,0,2834,Hlth
1098296,MIDAMERICAN FUNDING LLC,2017,20171231,2018-02-26,0001081316-18-000014,10-K,False,True,False,373.0,366.0,5.905361848054571,33.0,0.0,83036536.0,0.44359815134964736,0.14419497758312222,28,7,0.01876675603217158,0.15841584158415842,-0.0,0.0297029702970297,0.1165644171779141,0.0,0.018404907975460124,0,0,0,163,101,4911,Utils
